hmdb_id;inchi;cid;canonical_smiles;smiles_from_scaffold;smiles_from_generic_scaffold
HMDB0044467;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-35-38-41-44-47-50-53-59(62)65-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-34-31-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-27,29-31,35,37-38,40,44,47,56H,4-7,9-10,12-15,18,21-24,28,32-34,36,39,41-43,45-46,48-55H2,1-3H3/b11-8-,19-16-,20-17-,27-25-,30-29-,31-26-,38-35-,40-37-,47-44-/t56-/m0/s1;131755524;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0048891;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-35-38-41-44-47-50-53-59(62)65-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-34-31-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-27,29-31,35,37-38,40,56H,4-7,9-10,12-15,18,22-23,28,32-34,36,39,41-55H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,27-25-,30-29-,31-26-,38-35-,40-37-/t56-/m0/s1;131759703;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0048912;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-28-29-30-32-35-38-41-44-47-50-53-59(62)65-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-34-31-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-27,29-31,35,38,44,47,56H,4-7,9-10,12-15,18,22-23,28,32-34,36-37,39-43,45-46,48-55H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,27-25-,30-29-,31-26-,38-35-,47-44-/t56-/m0/s1;131759724;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCC
HMDB0054100;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-28,31-32,34-35,39-40,42-43,56H,4-15,18,22-23,29-30,33,36-38,41,44-55H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,42-39-,43-40-;131764719;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0051027;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-28,31-32,34-35,39-40,42-43,56H,4-6,8-9,11-15,17-18,20,22-23,29-30,33,36-38,41,44-55H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,28-26-,34-31-,35-32-,42-39-,43-40-/t56-/m1/s1;131761758;CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054041;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-28,31-32,34-35,39-40,42-43,56H,4-6,8-9,11-15,18,21-24,29-30,33,36-38,41,44-55H2,1-3H3/b10-7-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,42-39-,43-40-/t56-/m1/s1;131764664;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0053757;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31-32,34-35,39,42,56H,4-6,8-9,11-15,18,22-23,29-30,33,36-38,40-41,43-55H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,42-39-/t56-/m1/s1;131764395;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054106;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31-32,34-35,40,43,56H,4-6,8-9,11-15,18,22-23,29-30,33,36-39,41-42,44-55H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-/t56-/m1/s1;131764725;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0055547;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-28,31-32,34-35,39,42,56H,4-6,9,12-15,18,21-24,29-30,33,36-38,40-41,43-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,42-39-/t56-/m1/s1;131766067;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0055576;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-36-39-42-45-48-51-57(60)63-54-56(65-59(62)53-50-47-44-41-38-33-24-21-18-15-12-9-6-3)55-64-58(61)52-49-46-43-40-37-35-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-21,24-28,31-32,34-35,56H,4-6,9,12-15,18,22-23,29-30,33,36-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-;131766096;CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0005448;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-21,24-28,31-32,34-35,40-41,43-44,56H,4-15,18,22-23,29-30,33,36-39,42,45-55H2,1-3H3/b19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-,44-41-/t56-/m0/s1;131750406;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048695;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16,19,21,24-28,31-32,34-35,40-41,43-44,56H,4-6,8-9,11-15,17-18,20,22-23,29-30,33,36-39,42,45-55H2,1-3H3/b10-7-,19-16-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-,44-41-/t56-/m0/s1;131759511;CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044385;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-28,31-32,34-35,40-41,43-44,56H,4-6,8-9,11-15,18,21-24,29-30,33,36-39,42,45-55H2,1-3H3/b10-7-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,43-40-,44-41-/t56-/m0/s1;131755442;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048827;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31-32,34-35,40,43,56H,4-6,8-9,11-15,18,22-23,29-30,33,36-39,41-42,44-55H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-/t56-/m0/s1;131759640;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048848;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-28,31-32,34-35,41,44,56H,4-6,8-9,11-15,18,22-23,29-30,33,36-40,42-43,45-55H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,44-41-/t56-/m0/s1;131759660;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044553;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-28,31-32,34-35,40,43,56H,4-6,9,12-15,18,21-24,29-30,33,36-39,41-42,44-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,43-40-/t56-/m0/s1;131755606;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044580;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-20,25-28,31-32,34-35,41,44,56H,4-6,9,12-15,18,21-24,29-30,33,36-40,42-43,45-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,44-41-/t56-/m0/s1;131755632;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048980;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h7-8,10-11,16-17,19-21,24-28,31-32,34-35,56H,4-6,9,12-15,18,22-23,29-30,33,36-55H2,1-3H3/b10-7-,11-8-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-/t56-/m0/s1;131759792;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044574;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-20,25-28,31-32,34-35,40-41,43-44,56H,4-7,9-10,12-15,18,21-24,29-30,33,36-39,42,45-55H2,1-3H3/b11-8-,19-16-,20-17-,27-25-,28-26-,34-31-,35-32-,43-40-,44-41-/t56-/m0/s1;131755626;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048974;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-28,31-32,34-35,40,43,56H,4-7,9-10,12-15,18,22-23,29-30,33,36-39,41-42,44-55H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-/t56-/m0/s1;131759786;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048995;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,16-17,19-21,24-28,31-32,34-35,41,44,56H,4-7,9-10,12-15,18,22-23,29-30,33,36-40,42-43,45-55H2,1-3H3/b11-8-,19-16-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,44-41-/t56-/m0/s1;131759807;CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048989;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-52-58(61)64-55-56(54-63-57(60)51-48-45-42-39-36-33-24-21-18-15-12-9-6-3)65-59(62)53-50-47-44-41-38-35-32-30-28-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24-28,31-32,34-35,40-41,43-44,56H,4-7,9-10,12-16,18-19,22-23,29-30,33,36-39,42,45-55H2,1-3H3/b11-8-,20-17-,24-21-,27-25-,28-26-,34-31-,35-32-,43-40-,44-41-/t56-/m0/s1;131759801;CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCC
HMDB0053071;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16-21,25-28,30-32,34,36,38-39,41,56H,4-15,22-24,29,33,35,37,40,42-55H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,30-26-,31-27-,34-32-,39-36-,41-38-/t56-/m0/s1;131763721;CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0053058;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16-21,25-28,30-32,34,36,39-40,43,56H,4-15,22-24,29,33,35,37-38,41-42,44-55H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,30-26-,31-27-,34-32-,39-36-,43-40-/t56-/m0/s1;131763709;CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052640;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16-21,25-28,30-32,34,38,40-41,43,56H,4-15,22-24,29,33,35-37,39,42,44-55H2,1-3H3/b19-16-,20-17-,21-18-,28-25-,30-26-,31-27-,34-32-,41-38-,43-40-/t56-/m0/s1;131763294;CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0051161;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h17-18,20-21,25-28,30-32,34,36,38-41,43,56H,4-16,19,22-24,29,33,35,37,42,44-55H2,1-3H3/b20-17-,21-18-,28-25-,30-26-,31-27-,34-32-,39-36-,41-38-,43-40-/t56-/m1/s1;131761892;CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0050037;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,10,16,18-19,21,25-28,30-32,34,38,40-41,43,56H,4-6,8-9,11-15,17,20,22-24,29,33,35-37,39,42,44-55H2,1-3H3/b10-7-,19-16-,21-18-,28-25-,30-26-,31-27-,34-32-,41-38-,43-40-/t56-/m0/s1;131760793;CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0049425;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,10,16,18-21,23,25,27-28,31-32,34,38,40-41,43,56H,4-6,8-9,11-15,17,22,24,26,29-30,33,35-37,39,42,44-55H2,1-3H3/b10-7-,19-16-,21-18-,23-20-,28-25-,31-27-,34-32-,41-38-,43-40-/t56-/m0/s1;131760222;CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052995;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,25-28,30-32,34,36,39-40,43,56H,4-6,8-9,11-15,18,21-24,29,33,35,37-38,41-42,44-55H2,1-3H3/b10-7-,19-16-,20-17-,28-25-,30-26-,31-27-,34-32-,39-36-,43-40-/t56-/m0/s1;131763646;CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052981;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-21,24-26,28,30,32,34,36,39-40,43,56H,4-6,8-9,11-15,18,22-23,27,29,31,33,35,37-38,41-42,44-55H2,1-3H3/b10-7-,19-16-,20-17-,24-21-,28-25-,30-26-,34-32-,39-36-,43-40-/t56-/m0/s1;131763632;CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0053064;InChI=1S/C59H96O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,10,16-21,25-28,30-32,34,36,39,56H,4-6,8-9,11-15,22-24,29,33,35,37-38,40-55H2,1-3H3/b10-7-,19-16-,20-17-,21-18-,28-25-,30-26-,31-27-,34-32-,39-36-/t56-/m0/s1;131763715;CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
